Pipeline_Acc,topic0,topic1
0.1875,0.9879535026919097,0.926700492719806
0.90625,0.0,0.2240446158150535
0.59375,0.0618978265080378,0.5989614198192158
0.71875,0.8255858391727287,0.0
0.78125,0.02473627868158049,0.55331371599017
0.5625,1.0159094669146445,0.07223237949479301
0.59375,0.8720031210573734,0.29551764744344494
0.71875,0.7204159616426274,0.057821085353767024
0.46875,0.21586046991478378,0.8128698776574304
0.59375,0.9385426661095083,0.19102951531837098
0.9375,0.0,0.20345709301637874
0.28125,0.9396683332568445,0.8613677548675648
0.21875,0.9578501361822735,0.897887528876464
0.59375,0.44841924992090704,0.7319787538333136
0.75,0.03661175003128325,0.5319970312923152
0.8125,0.0,0.46122775590036774
0.59375,0.44841924992090704,0.7319787538333136
0.5625,1.0159094669146445,0.07223237949479301
0.4375,0.9605012881600112,0.5513286028106187
0.71875,0.04084375686954972,0.5906264545932239
0.8125,0.011630352453397387,0.43775311547765583
0.875,0.03786340466481245,0.3305749453306357
0.78125,0.011976154327175482,0.2453953899391224
0.71875,0.8797286599260153,0.0
0.78125,0.0,0.7655325824855744
0.96875,0.0,0.12476720413769637
0.03125,1.074034536359695,0.8961876199661674
0.4375,0.9605012881600112,0.5513286028106187
0.90625,0.25108484735719044,0.006337924120620148
0.75,0.0,0.8442224713642567
0.71875,0.07816410631731115,0.8218632446838222
0.375,1.0210125765124416,0.5744805028104037
0.78125,0.3592866231824532,0.13958282739318967
0.71875,0.8797286599260153,0.0
0.59375,0.8619039086969702,0.30638996800202867
0.5625,0.08984998982434865,1.0042194940023785
0.84375,0.0,0.5096226308856093
0.75,0.3081411813301866,0.34239429298189344
0.71875,0.8797286599260153,0.0
0.65625,0.0,0.924381713881622
0.75,0.0,0.8442224713642567
0.75,0.0,0.8442224713642567
0.75,0.0,0.8442224713642567
0.21875,0.3609068559405068,1.131248802817425
0.53125,0.8711421225146778,0.3929962132192018
0.65625,0.36879515488155074,0.6763126515201692
0.8125,0.5469862929436866,0.0
0.71875,0.8797286599260153,0.0
0.4375,0.999768872033178,0.0
0.9375,0.0,0.20345709301637874
0.75,0.0,0.8442224713642567
0.78125,0.0,0.7913542419837257
0.6875,0.9145199410742237,0.0
0.75,0.0,0.8442224713642567
0.78125,0.0,0.7913542419837257
0.5625,1.0159094669146445,0.07223237949479301
0.875,0.35917585279596725,0.0
0.75,0.0,0.8429682888736657
0.96875,0.0,0.12476720413769637
0.90625,0.0,0.33082660963817506
0.96875,0.0,0.12476720413769637
0.71875,0.004665338533554981,0.874368898354515
0.6875,0.9145199410742237,0.0
0.78125,0.3592866231824532,0.13958282739318967
0.625,0.8969324769858199,0.17152902158941574
0.75,0.0,0.8324870830613615
0.75,0.0,0.8442224713642567
0.90625,0.25108484735719044,0.006337924120620148
0.84375,0.0,0.5096226308856093
0.59375,0.9124466035092962,0.24574839961372605
0.71875,0.0,0.8958365182541967
0.71875,0.8797286599260153,0.0
0.84375,0.4657121880847716,0.0
0.84375,0.4657121880847716,0.0
0.65625,0.36879515488155074,0.6763126515201692
0.625,0.9487143069165477,0.04581615320236262
0.9375,0.0,0.20345709301637874
0.71875,0.8797286599260153,0.0
0.65625,0.2919304018134601,0.4527893791879448
0.96875,0.04161018912368846,0.019500493728955105
0.53125,0.0,0.8267317426198428
0.625,0.9487143069165477,0.04581615320236262
0.8125,0.05976484697043032,0.4184527695775571
0.9375,0.0,0.20345709301637874
0.75,0.0,0.8442224713642567
0.75,0.0,0.8442224713642567
0.84375,0.4657121880847716,0.0
1.0,0.0,0.0
0.15625,1.0328702186266963,0.7661824623984534
0.625,0.07506088943889021,0.9494601195417753
0.84375,0.4657121880847716,0.0
0.8125,0.18355577065684509,0.3301994469625616
0.875,0.03786340466481245,0.3305749453306357
0.625,0.8969324769858199,0.17152902158941574
0.5625,0.8875172475808495,0.3697370254677554
0.75,0.0,0.8442224713642567
0.6875,0.08703557716133765,0.5703245150797507
0.375,1.0210125765124416,0.5744805028104037
0.53125,0.521478055276504,0.7798531959295867
0.78125,0.024736278681580508,0.55331371599017
0.75,0.0,0.8442224713642567
0.96875,0.0,0.12476720413769637
0.8125,0.3176764340587648,0.12008233366423454
0.53125,0.8711421225146778,0.3929962132192018
0.09375,1.0144900378202142,0.9781532946881849
0.71875,0.40609398315277745,0.3203963002893412
0.8125,0.32783800695054477,0.11120887902587161
0.59375,0.9742992777909559,0.05273188576583795
1.0,0.0,0.0
0.84375,0.4657121880847716,0.0
0.375,0.9964262322900445,0.467653336227521
0.84375,0.37287836099383287,0.0
0.71875,0.17770555861752674,0.7144897465607075
0.84375,0.07331021644173474,0.09271807582222423
0.34375,1.0318049292155251,0.596568923740286
0.71875,0.0,0.8958365182541967
0.78125,0.0,0.7913542419837257
0.59375,0.08286953930053569,0.6315656464740558
0.78125,0.0,0.7655325824855744
0.84375,0.28622781782685636,0.09170838529691647
0.53125,1.06610499494761,0.0
0.8125,0.05976484697043032,0.4184527695775571
0.6875,0.9145199410742237,0.0
0.375,1.0214372903272027,0.03919997927289303
0.75,0.0,0.8442224713642567
0.28125,0.9430864771700213,0.5400708176483443
0.96875,0.0,0.12476720413769637
0.90625,0.0,0.33082660963817506
0.84375,0.4657121880847716,0.0
0.84375,0.4657121880847716,0.0
0.84375,0.0,0.5096226308856093
0.625,0.8969324769858199,0.17152902158941574
0.1875,0.5489429469761526,1.0720429322402218
0.84375,0.4657121880847716,0.0
0.5625,1.0159094669146445,0.07223237949479301
0.59375,0.8720031210573734,0.29551764744344494
0.90625,0.02209574735831463,0.2285808181658784
0.75,0.0,0.8442224713642567
0.625,0.8969324769858199,0.17152902158941574
0.71875,0.17770555861752674,0.7144897465607075
0.34375,0.9782449965602266,0.3362964099689768
0.5625,0.2305157589583182,0.9277149151744044
0.84375,0.4657121880847716,0.0
0.1875,0.989298752414182,0.9262614772437817
0.84375,0.4657121880847716,0.0
0.75,0.2566145760124419,0.3780738890588348
0.78125,0.0,0.5805649264550968
0.625,0.8969324769858199,0.17152902158941574
0.5625,1.0159094669146445,0.07223237949479301
0.78125,0.0,0.7913542419837257
0.8125,0.0,0.6273500853899584
0.625,0.8969324769858199,0.17152902158941574
0.96875,0.0,0.12476720413769637
0.59375,1.0346646905812256,0.0
0.71875,0.17770555861752674,0.7144897465607075
0.59375,0.44841924992090704,0.7319787538333136
0.5,0.7533563526073654,0.6046133689982516
0.5,0.8995730083090857,0.4962619194137075
0.71875,0.8797286599260153,0.0
0.625,0.19374979601377998,0.737846722625423
0.71875,0.0,0.8958365182541967
0.90625,0.0,0.33082660963817506
0.5625,0.9035140978206585,0.32589046173098385
0.59375,0.9742992777909559,0.05273188576583795
0.75,0.08996946989493745,0.15198802756079693
0.90625,0.0,0.33082660963817506
1.0,0.0,0.0
0.75,0.0,0.8442224713642567
0.4375,0.9605012881600112,0.5513286028106187
0.5625,1.0159094669146445,0.07223237949479301
0.84375,0.4657121880847716,0.0
0.9375,0.0,0.20345709301637874
0.78125,0.6392250783521571,0.0
0.625,0.8969324769858199,0.17152902158941574
0.75,0.0,0.8442224713642567
0.71875,0.349751370453875,0.3618947867108485
0.0625,1.0217838780018176,0.9966390432327583
0.71875,0.349751370453875,0.3618947867108485
0.90625,0.027623609234972916,0.0503923742700232
0.9375,0.0,0.20345709301637874
0.84375,0.4657121880847716,0.0
0.90625,0.0845749364026006,0.06095407776324248
0.5,1.0342811045162679,0.1695140981660945
0.5625,0.9540567926329845,0.2652488933426812
0.75,0.08996946989493745,0.15198802756079693
0.96875,0.0,0.12476720413769637
0.59375,1.0346646905812256,0.0
0.71875,0.8255858391727287,0.0
0.96875,0.0,0.12476720413769637
0.4375,0.9605012881600112,0.5513286028106187
0.75,0.2566145760124419,0.3780738890588348
0.96875,0.0,0.12476720413769637
0.875,0.03786340466481245,0.3305749453306357
0.75,0.0,0.8429682888736657
0.84375,0.4657121880847716,0.0
0.75,0.04549382470898137,0.7586510339086976
0.84375,0.28622781782685636,0.09170838529691647
0.9375,0.0,0.20345709301637874
0.96875,0.0,0.12476720413769637
0.9375,0.006581620834838625,0.15436144014156802
0.65625,0.36879515488155074,0.6763126515201692
0.1875,1.0657230533025213,0.5621220838150294
0.40625,0.6443421484867352,0.8341572327122084
0.625,0.0,0.9891868770066075
0.84375,0.01815465784674184,0.3989522758486021
0.46875,0.941183197432774,0.5157624131426626
0.9375,0.0,0.14277269517634883
0.625,0.4505893050998708,0.6690878911002508
0.78125,0.5936601553774846,0.0
0.8125,0.05976484697043032,0.4184527695775571
0.78125,0.0,0.7913542419837257
0.78125,0.15139080837660895,0.48234307619455735
0.9375,0.0,0.20345709301637874
0.6875,0.9145199410742237,0.0
0.78125,0.0,0.7655325824855744
0.625,0.9487143069165477,0.04581615320236262
0.84375,0.4657121880847716,0.0
0.6875,0.25373957605785913,0.7094667716189733
0.5,0.8480464029913413,0.5319415154906487
0.84375,0.4657121880847716,0.0
0.65625,0.9611938035080219,0.0
0.90625,0.023575866472062855,0.056578744137558326
0.5625,0.8875172475808495,0.3697370254677554
0.6875,0.4477041722764659,0.33989679401829626
0.75,0.0,0.8442224713642567
0.78125,0.0,0.7655325824855744
0.8125,0.32783800695054477,0.11120887902587161
0.65625,0.9611938035080219,0.0
0.6875,0.25373957605785913,0.7094667716189733
0.75,0.0,0.8429682888736657
0.46875,0.1678638455561673,0.6380523531595788
0.5625,1.0159094669146445,0.07223237949479301
0.46875,0.9701641735710453,0.4683737638642754
0.28125,1.0455285067630726,0.6273757745009988
0.8125,0.32783800695054477,0.11120887902587161
0.84375,0.4058497152297653,0.0
0.84375,0.07984283605626644,0.35439922513329786
0.3125,0.7852663920129862,0.32158179475980725
0.46875,0.9188910990363227,0.5318281090816637
0.71875,0.8797286599260153,0.0
0.75,0.2566145760124419,0.3780738890588348
0.9375,0.0,0.20345709301637874
0.625,0.8969324769858199,0.17152902158941574
0.90625,0.25108484735719044,0.006337924120620148
0.71875,0.40609398315277745,0.3203963002893412
0.96875,0.0,0.12476720413769637
0.9375,0.0,0.20345709301637874
0.71875,0.8797286599260153,0.0
0.625,0.0,0.9860078760016844
0.90625,0.0,0.33082660963817506
0.71875,0.8255858391727287,0.0
0.78125,0.3592866231824532,0.13958282739318967
0.625,0.8969324769858199,0.17152902158941574
0.71875,0.8797286599260153,0.0
0.75,0.0,0.8442224713642567
0.625,0.8969324769858199,0.17152902158941574
0.84375,0.4657121880847716,0.0
0.6875,0.9145199410742237,0.0
0.75,0.0,0.8442224713642567
0.75,0.0,0.8429682888736657
0.96875,0.0,0.12476720413769637
0.96875,0.0,0.12476720413769637
0.96875,0.0,0.12476720413769637
0.65625,0.22057088475200992,0.7025878418937749
0.78125,0.0,0.7913542419837257
0.375,0.1420734910850252,0.8595195447893649
0.59375,0.9124466035092962,0.24574839961372605
0.03125,1.074034536359695,0.8961876199661674
0.1875,1.0558798785129535,0.49723534411756554
0.8125,0.5469862929436866,0.0
0.375,0.9221602405599612,0.501779984980427
0.375,0.7447093471822994,0.7982054208441348
0.75,0.0,0.8442224713642567
0.6875,0.9145199410742237,0.0
0.5,0.879955760521044,0.4118232032776822
0.71875,0.8797286599260153,0.0
0.78125,0.0,0.7913542419837257
0.75,0.0,0.8429682888736657
0.1875,0.9792411211004152,0.6125957968012233
0.625,0.8969324769858199,0.17152902158941574
0.84375,0.4657121880847716,0.0
0.71875,0.04542538803764918,0.5508240213507956
0.59375,0.44841924992090704,0.7319787538333136
0.875,0.0013698542006929243,0.2398527440543112
0.6875,0.19321968514100274,0.788709124585018
0.625,0.8969324769858199,0.17152902158941574
0.75,0.0,0.8442224713642567
0.65625,0.9401050305576789,0.0
0.6875,0.9145199410742237,0.0
0.875,0.0,0.37470973203805497
0.9375,0.0,0.20345709301637874
0.84375,0.4657121880847716,0.0
0.6875,0.4477041722764659,0.33989679401829626
0.96875,0.0,0.12476720413769637
0.625,0.9487143069165477,0.04581615320236262
0.96875,0.0,0.12476720413769637
0.65625,0.9611938035080219,0.0
0.96875,0.0,0.12476720413769637
0.75,0.0,0.8442224713642567
0.71875,0.8797286599260153,0.0
0.28125,0.9930260531204989,0.4813587511360469
0.65625,0.36879515488155074,0.6763126515201692
0.84375,0.28622781782685636,0.09170838529691647
0.71875,0.2117415001148564,0.391411726277303
0.625,0.00803001359925939,0.9535615934836997
0.65625,0.06076097151061876,0.6947521564098038
0.65625,0.0,0.9234733263404517
0.65625,0.9266139221394005,0.0
0.625,0.8969324769858199,0.17152902158941574
0.78125,0.0,0.7655325824855744
0.5625,0.8875172475808495,0.3697370254677554
0.5625,0.4900294390445955,0.7514792475622688
0.28125,1.0061455177776029,0.7548807568222698
0.875,0.35917585279596725,0.0
0.84375,0.4657121880847716,0.0
0.875,0.10477219198471305,0.2304105992792687
0.96875,0.0,0.12476720413769637
0.5625,0.47005700659225813,0.707418784890955
0.96875,0.0,0.12476720413769637
0.96875,0.0,0.12476720413769637
0.59375,1.0346646905812256,0.0
0.71875,0.0,0.85054854596309
0.71875,0.13863061915041447,0.7424719315607112
0.40625,1.0205880007010997,0.5067012476517109
0.96875,0.0,0.12476720413769637
0.09375,1.0942793578474659,0.6842945187001587
0.84375,0.4657121880847716,0.0
0.75,0.0,0.8429682888736657
0.75,0.0,0.8442224713642567
0.84375,0.4657121880847716,0.0
0.53125,0.8711421225146778,0.3929962132192018
0.75,0.0,0.8442224713642567
0.875,0.35917585279596725,0.0
0.90625,0.025899711562075545,0.18992762980952413
0.625,0.8969324769858199,0.17152902158941574
0.8125,0.3176764340587648,0.12008233366423454
0.75,0.0,0.8442224713642567
0.3125,0.648735512349001,0.840055209527917
0.46875,0.1678638455561673,0.6380523531595788
0.5625,1.0159094669146445,0.07223237949479301
0.71875,0.8797286599260153,0.0
0.84375,0.4657121880847716,0.0
0.6875,0.9145199410742237,0.0
0.625,0.8969324769858199,0.17152902158941574
0.53125,0.9291274367045377,0.3892375191967105
0.96875,0.0,0.12476720413769637
0.75,0.3081411813301866,0.34239429298189344
0.84375,0.4657121880847716,0.0
0.71875,0.07822193915497178,0.5514975250212703
0.1875,0.9879535026919097,0.926700492719806
0.84375,0.4058497152297653,0.0
0.78125,0.0,0.7655325824855744
0.71875,0.8797286599260153,0.0
0.96875,0.0,0.12476720413769637
0.75,0.0,0.8442224713642567
0.90625,0.25108484735719044,0.006337924120620148
0.9375,0.0,0.20345709301637874
0.6875,0.7620261507663159,0.07732157908272214
0.5625,1.0159094669146445,0.07223237949479301
0.0625,0.9885821409407909,0.9927210825913447
0.78125,0.3592866231824532,0.13958282739318967
0.75,0.0,0.8442224713642567
0.5,0.7533563526073654,0.6046133689982516
0.75,0.0,0.8442224713642567
0.9375,0.0,0.20345709301637874
0.6875,0.17896069562832145,0.6830873481648198
0.90625,0.0,0.33082660963817506
0.71875,0.8797286599260153,0.0
0.71875,0.8797286599260153,0.0
0.78125,0.0,0.7655325824855744
0.8125,0.5469862929436866,0.0
0.375,1.0570720170717984,0.02276808859972547
0.78125,0.0,0.7655325824855744
0.9375,0.0,0.20345709301637874
0.78125,0.0,0.7655325824855744
0.90625,0.0,0.33082660963817506
0.6875,0.9145199410742237,0.0
0.71875,0.8797286599260153,0.0
0.96875,0.04161018912368846,0.019500493728955105
0.59375,0.6742923934726662,0.4333750937379243
0.875,0.35917585279596725,0.0
0.96875,0.0,0.12476720413769637
0.71875,0.13863061915041447,0.7424719315607112
0.90625,0.25108484735719044,0.006337924120620148
0.84375,0.07984283605626644,0.35439922513329786
0.75,0.0,0.8442224713642567
0.46875,0.6074210691660372,0.7094327213890024
0.875,0.06940834646115163,0.07067312498890935
0.96875,0.0,0.12476720413769637
0.84375,0.4657121880847716,0.0
0.0,1.0390059680708452,1.03104856637878
0.875,0.0,0.36231738859836354
0.6875,0.25373957605785913,0.7094667716189733
0.78125,0.0,0.7913542419837257
0.9375,0.006581620834838625,0.15436144014156802
0.84375,0.0,0.5096226308856093
0.75,0.0,0.8442224713642567
0.78125,0.3592866231824532,0.13958282739318967
0.40625,0.9281293128540303,0.6184343542988366
0.84375,0.28622781782685636,0.09170838529691647
0.9375,0.0,0.20345709301637874
0.84375,0.0,0.38368409394886144
0.78125,0.15139080837660895,0.48234307619455735
0.5625,1.0159094669146445,0.07223237949479301
0.53125,0.19610284591019045,0.7784949291207863
0.90625,0.0,0.33082660963817506
0.9375,0.0,0.20345709301637874
0.96875,0.0,0.12476720413769637
0.625,0.8969324769858199,0.17152902158941574
0.59375,0.9742992777909559,0.05273188576583795
0.96875,0.0,0.12476720413769637
0.8125,0.32783800695054477,0.11120887902587161
0.5625,1.0159094669146445,0.07223237949479301
0.8125,0.5469862929436866,0.0
0.9375,0.0,0.20345709301637874
0.84375,0.4657121880847716,0.0
0.65625,0.9611938035080219,0.0
0.84375,0.4657121880847716,0.0
0.71875,0.8797286599260153,0.0
0.78125,0.0,0.7655325824855744
0.78125,0.15290164141186333,0.40227366722957103
0.71875,0.17770555861752674,0.7144897465607075
0.875,0.0,0.37470973203805497
0.75,0.0,0.8429682888736657
0.9375,0.05042382713005434,0.03832748378743556
0.46875,0.941183197432774,0.5157624131426626
0.5,0.8480464029913413,0.5319415154906487
0.6875,0.19321968514100274,0.788709124585018
0.84375,0.4657121880847716,0.0
0.625,0.8969324769858199,0.17152902158941574
0.8125,0.5469862929436866,0.0
0.65625,0.9611938035080219,0.0
0.375,1.0210125765124416,0.5744805028104037
0.71875,0.8255858391727287,0.0
0.8125,0.0,0.523005557673517
0.78125,0.0,0.7913542419837257
0.5,0.9508460828438084,0.43280757419631927
0.625,0.8969324769858199,0.17152902158941574
0.625,0.22654634713110258,0.7385202262958976
0.9375,0.0,0.20345709301637874
0.375,0.9697395019777189,0.6379348480277917
0.6875,0.25373957605785913,0.7094667716189733
0.84375,0.4657121880847716,0.0
0.40625,0.4733610841472829,0.3951147953773339
0.625,0.0,1.0030746114976266
0.8125,0.5469862929436866,0.0
0.84375,0.4657121880847716,0.0
0.46875,0.9861610238108548,0.4245272001275037
0.90625,0.05731248136795349,0.05356877536107015
0.8125,0.5123860505185697,0.0
0.46875,0.9693896909428122,0.43643845762250894
0.71875,0.8797286599260153,0.0
0.75,0.0,0.8429682888736657
0.40625,0.9064430109351178,0.08133565851182373
0.78125,0.02473627868158049,0.55331371599017
0.5625,1.0159094669146445,0.07223237949479301
0.65625,0.9264025223598134,0.0
0.71875,0.13863061915041447,0.7424719315607112
0.75,0.0,0.8442224713642567
0.8125,0.5469862929436866,0.0
0.78125,0.3592866231824532,0.13958282739318967
0.9375,0.0,0.20345709301637874
0.09375,1.0145997809344025,0.9763167328300847
0.34375,0.5070720383333751,0.9853066990039593
0.53125,0.08698674509958532,0.6067558544457274
0.84375,0.0,0.3124754718265357
0.84375,0.4657121880847716,0.0
0.96875,0.0,0.12476720413769637
0.9375,0.0,0.23938650992882757
0.625,0.8969324769858199,0.17152902158941574
0.875,0.35917585279596725,0.0
0.96875,0.0,0.12476720413769637
0.78125,0.0,0.7913542419837257
0.96875,0.0,0.12476720413769637
0.96875,0.0,0.12476720413769637
0.90625,0.0,0.33082660963817506
0.78125,0.15139080837660895,0.48234307619455735
0.96875,0.0,0.12476720413769637
0.65625,0.920619397458315,0.0
0.6875,0.9145199410742237,0.0
0.96875,0.0,0.12476720413769637
0.15625,1.0208513102241035,0.6320962905301782
0.53125,0.9450619264129702,0.34339208953971806
0.96875,0.0,0.12476720413769637
0.5625,1.0159094669146445,0.07223237949479301
0.71875,0.17770555861752674,0.7144897465607075
0.625,0.9879908281474276,0.0
0.6875,0.25373957605785913,0.7094667716189733
0.53125,1.06610499494761,0.0
0.96875,0.0,0.12476720413769637
0.0,1.0390059680708452,1.03104856637878
0.9375,0.0,0.20345709301637874
0.96875,0.0,0.12476720413769637
0.875,0.0,0.3521933149886729
0.65625,0.9611938035080219,0.0
0.96875,0.0,0.12476720413769637
0.75,0.11563186036536219,0.620016799436256
1.0,0.0,0.0
0.90625,0.0,0.33082660963817506
0.96875,0.0,0.12476720413769637
0.5625,0.8875172475808495,0.3697370254677554
0.625,0.8969324769858199,0.17152902158941574
0.96875,0.0,0.12476720413769637
0.1875,0.9301886843207937,0.767732615999841
0.78125,0.15139080837660895,0.48234307619455735
0.84375,0.0,0.5958593064297698
0.84375,0.28622781782685636,0.09170838529691647
0.5,0.1590502075498014,0.6192253631010983
0.75,0.733347053764258,0.0
0.71875,0.8797286599260153,0.0
0.78125,0.0,0.4825944612508655
0.8125,0.32783800695054477,0.11120887902587161
0.9375,0.0,0.20345709301637874
0.96875,0.0,0.12476720413769637
0.78125,0.0,0.7655325824855744
0.8125,0.5469862929436866,0.0
0.84375,0.4657121880847716,0.0
0.84375,0.4657121880847716,0.0
0.5625,0.2305157589583182,0.9277149151744044
0.75,0.0,0.8442224713642567
0.9375,0.0,0.16590004521533214
0.25,1.049615575114552,0.5248093452119756
0.8125,0.32783800695054477,0.11120887902587161
0.84375,0.4657121880847716,0.0
0.78125,0.0,0.7913542419837257
0.5,0.9508460828438084,0.43280757419631927
0.78125,0.15290164141186333,0.40227366722957103
0.75,0.11563186036536219,0.620016799436256
0.5,0.5110258286758662,0.8259569263466258
0.65625,0.0,0.9243847226189443
0.71875,0.004665338533554952,0.874368898354515
0.65625,0.9266139221394005,0.0
0.96875,0.0,0.12476720413769637
0.625,0.8969324769858199,0.17152902158941574
0.9375,0.0,0.16590004521533214
0.84375,0.28622781782685636,0.09170838529691647
0.71875,0.40609398315277745,0.3203963002893412
0.75,0.0,0.8442224713642567
0.75,0.2566145760124419,0.3780738890588348
0.625,0.8969324769858199,0.17152902158941574
0.46875,0.5273387723548987,0.3041292877588705
0.84375,0.4657121880847716,0.0
0.84375,0.28622781782685636,0.09170838529691647
0.40625,0.9614230179393024,0.4752801784614969
0.53125,0.9310396680985155,0.2618545857179751
0.75,0.0,0.8442224713642567
0.28125,0.9634991393794572,0.6999689440162514
0.28125,0.7630733013311666,0.6174084876519896
0.40625,0.4733610841472829,0.3951147953773339
0.46875,0.7183277843185157,0.7394743154108644
0.96875,0.0,0.12476720413769637
0.84375,0.4657121880847716,0.0
0.3125,0.09681092145775942,1.137594987397765
0.625,0.8969324769858199,0.17152902158941574
0.78125,0.015638360224214675,0.24175828641048827
0.84375,0.1463823811084015,0.24991109300822376
0.6875,0.9145199410742237,0.0
0.96875,0.0,0.12476720413769637
0.6875,0.9145199410742237,0.0
0.71875,0.17770555861752674,0.7144897465607075
0.96875,0.0,0.12476720413769637
0.28125,0.9442207381289132,0.5429613255011522
0.96875,0.0,0.12476720413769637
0.8125,0.11135381281955166,0.38477203942083665
0.78125,0.483077546868868,0.05132950477819405
0.625,0.8969324769858199,0.17152902158941574
0.78125,0.15139080837660895,0.48234307619455735
0.9375,0.0,0.20345709301637874
0.8125,0.32783800695054477,0.11120887902587161
0.625,0.8969324769858199,0.17152902158941574
0.09375,1.0117875447795763,0.9839006490796959
0.96875,0.0,0.12476720413769637
0.96875,0.0,0.12476720413769637
0.375,1.0210125765124416,0.5744805028104037
0.9375,0.017222090069027567,0.034409523146022074
0.625,0.008030013599259382,0.9535615934836997
0.84375,0.03953633433193169,0.0912684379920051
0.53125,0.9291274367045377,0.3892375191967105
0.0625,0.9885821409407909,0.9927210825913447
0.875,0.06490176437907307,0.07713554273468261
0.90625,0.0,0.33082660963817506
0.90625,0.02209574735831463,0.2285808181658784
0.875,0.03786340466481245,0.3305749453306357
0.96875,0.0,0.12476720413769637
0.6875,0.9145199410742237,0.0
0.75,0.7443117343138137,0.0
0.84375,0.4657121880847716,0.0
0.78125,0.0,0.7655325824855744
0.71875,0.13863061915041447,0.7424719315607112
0.78125,0.0,0.7913542419837257
0.84375,0.4657121880847716,0.0
0.15625,1.0208513102241035,0.6320962905301782
0.75,0.6858989407859551,0.0
0.75,0.0,0.8442224713642567
0.15625,0.5577565849825186,1.0908699222987022
0.96875,0.0,0.12476720413769637
0.0,1.0390059680708452,1.03104856637878
0.0625,1.0667406961780916,0.877701871421594
0.96875,0.0,0.12476720413769637
0.9375,0.0,0.20345709301637874
0.75,0.0,0.8442224713642567
0.8125,0.04970721565666309,0.10478708913499843
0.84375,0.0794735937885009,0.3500754390595908
0.78125,0.15139080837660895,0.48234307619455735
0.625,0.8969324769858199,0.17152902158941574
0.84375,0.4657121880847716,0.0
0.71875,0.8255858391727287,0.0
0.4375,1.0008382877369055,0.0
0.96875,0.007293840181603349,0.018485748544573417
0.25,1.1456944054410871,0.15733721139836818
0.84375,0.05718149539204936,0.3661411349985919
0.78125,0.0,0.7655325824855744
0.78125,0.024736278681580508,0.55331371599017
0.84375,0.4657121880847716,0.0
0.25,1.013268071273306,0.7686521701280066
0.96875,0.0,0.12476720413769637
0.84375,0.0,0.420094914822732
0.9375,0.0,0.20345709301637874
0.6875,0.0,0.8977369108117392
0.53125,0.9638362192158378,0.26252808938844985
0.375,0.528504555923454,0.845128859438855
0.6875,0.9145199410742237,0.0
0.75,0.0,0.8442224713642567
0.65625,0.3354803481924261,0.702093051041989
0.5625,1.0159094669146445,0.07223237949479301
0.78125,0.0,0.7913542419837257
0.96875,0.0,0.12476720413769637
0.78125,0.05852085366302898,0.12361407919347887
0.84375,0.018217018378118625,0.4009511417688228
0.75,0.0,0.8442224713642567
0.25,0.3493907248935032,1.1181691671504554
0.9375,0.0,0.20345709301637874
0.78125,0.0,0.7913542419837257
1.0,0.0,0.0
0.96875,0.0,0.12476720413769637
0.40625,0.9706008247333354,0.5719667126509042
0.5625,0.07850467991083404,0.4797199635681619
